,device,time,phase,file
2060,129,466749.901,B,0
2061,111,467194.134,A,0
2062,111,467722.167,A,0
2063,111,467735.151,A,0
2064,155,467738.95,B,0
2065,155,468082.167,B,0
2066,209,468141.384,B,0
2067,209,468144.884,B,0
2068,111,468209.85,A,0
2069,111,468213.784,A,0
2070,111,468219.6,A,0
2071,111,468222.651,A,0
2072,111,468332.217,A,0
2073,111,468338.984,A,0
2074,111,468421.7,A,0
2075,111,468425.134,A,0
2076,111,468425.717,A,0
2077,111,468431.717,A,0
2078,111,468644.1,A,0
2079,111,469870.917,A,0
2080,111,471945.901,A,0
2081,111,472957.801,A,0
2082,111,473240.867,A,0
2083,111,473246.184,A,0
2084,111,473258.317,A,0
2085,111,473272.984,A,0
2086,155,473286.417,B,0
2087,111,474865.001,A,0
2088,111,475091.884,A,0
2089,111,475098.984,A,0
2090,157,475116.017,B,0
2091,153,475118.467,B,0
2092,111,475996.85,A,0
2093,158,477739.817,A,0
2094,158,477839.334,A,0
2095,111,478134.217,A,0
2096,111,479099.35,A,0
2097,129,480071.617,B,0
2098,1108,480204.973,B,0
2099,101,480216.506,B,0
2100,102,480216.506,B,0
2101,140,480238.572,B,0
2102,140,480280.756,B,0
2103,140,480290.539,B,0
2104,140,480392.089,B,0
2105,111,481204.156,A,0
2106,111,482141.889,A,0
2107,111,484421.039,A,0
2108,111,485315.356,A,0
2109,111,487643.773,A,0
2110,111,488519.072,A,0
2111,111,490922.289,A,0
2112,111,491789.839,A,0
2113,111,494308.289,A,0
2114,111,495170.773,A,0
2115,204,497248.939,B,0
2116,204,497360.556,B,0
2117,111,497707.106,A,0
2118,204,498383.223,B,0
2119,111,498561.989,A,0
2120,111,501140.006,A,0
2121,111,502008.023,A,0
2122,207,503686.239,A,0
2123,127,503686.256,A,0
2124,127,503705.523,A,0
2125,207,503705.539,A,0
2126,111,504584.873,A,0
2127,111,505462.456,A,0
2128,156,506025.456,A,0
2129,156,506137.256,A,0
2130,149,506140.156,B,0
2131,118,506147.822,B,0
2132,128,506147.839,B,0
2133,156,507923.123,A,0
2134,111,508028.839,A,0
2135,1109,508154.256,A,0
2136,1110,508367.922,A,0
2137,150,508411.723,B,0
2138,204,508419.572,B,0
2139,134,508517.306,B,0
2140,134,508570.123,B,0
2141,111,508910.089,A,0
2142,156,509059.006,A,0
2143,156,509075.489,A,0
2144,158,509075.756,A,0
2145,1111,509085.189,A,0
2146,140,509285.906,B,0
2147,140,509482.273,B,0
2148,140,509491.339,B,0
2149,158,509506.189,A,0
2150,140,509593.506,B,0
2151,132,509898.839,A,0
2152,132,510037.273,A,0
2153,1112,510057.106,A,0
2154,156,510062.806,A,0
2155,150,510118.506,B,0
2156,149,510135.589,B,0
2157,152,510171.806,B,0
2158,152,510202.973,B,0
2159,155,510206.572,B,0
2160,111,510214.489,A,0
2161,111,510240.489,A,0
2162,111,510241.172,A,0
2163,111,510244.973,A,0
2164,152,510357.873,B,0
2165,152,510428.339,B,0
2166,155,510483.623,B,0
2167,111,510959.839,A,0
2168,128,511628.639,B,0
2169,128,511634.172,B,0
2170,128,511637.806,B,0
2171,111,511873.672,A,0
2172,118,513751.706,B,0
2173,111,514423.473,A,0
2174,111,515296.456,A,0
2175,111,517857.056,A,0
2176,111,518732.906,A,0
2177,111,521303.956,A,0
2178,111,522179.906,A,0
2179,111,524736.406,A,0
2180,111,525614.506,A,0
2181,111,528169.306,A,0
2182,111,529051.106,A,0
2183,111,531623.006,A,0
2184,111,532511.822,A,0
2185,111,535050.273,A,0
2186,111,535930.039,A,0
2187,111,538499.473,A,0
2188,111,539377.373,A,0
2189,111,541539.723,A,0
2190,111,541541.723,A,0
2191,111,541914.056,A,0
2192,111,542798.973,A,0
2193,111,545359.006,A,0
2194,111,546238.139,A,0
2195,111,548805.273,A,0
2196,111,549687.189,A,0
2197,155,549926.856,B,0
2198,157,549937.873,B,0
2199,151,550033.006,B,0
2200,149,550038.056,B,0
2201,128,550039.156,B,0
2202,118,550039.172,B,0
2203,140,550060.339,B,0
2204,150,550174.773,B,0
2205,156,550195.623,A,0
2206,1115,550205.239,A,0
2207,101,550373.023,B,0
2208,102,550373.039,B,0
2209,209,550532.739,B,0
2210,209,550537.806,B,0
2211,1116,550543.473,A,0
2212,156,550550.539,A,0
2213,150,550601.322,B,0
2214,149,550615.172,B,0
2215,140,550958.639,B,0
2216,140,550968.356,B,0
2217,211,551034.789,B,0
2218,140,551069.922,B,0
2219,211,551079.373,B,0
2220,211,551082.989,B,0
2221,211,551094.922,B,0
2222,211,551096.706,B,0
2223,211,551523.123,B,0
2224,211,551540.556,B,0
2225,211,551552.656,B,0
2226,211,551553.939,B,0
2227,211,551555.572,B,0
2228,211,551609.589,B,0
2229,128,551624.389,B,0
2230,128,551629.773,B,0
2231,128,551633.989,B,0
2232,211,551663.206,B,0
2233,211,551736.006,B,0
2234,211,551787.023,B,0
2235,211,551853.756,B,0
2236,211,551857.773,B,0
2237,211,551867.689,B,0
2238,211,551875.922,B,0
2239,211,551884.523,B,0
2240,211,551894.156,B,0
2241,111,551995.006,A,0
2242,111,551999.106,A,0
2243,149,552077.422,B,0
2244,140,552082.723,B,0
2245,149,552108.456,B,0
2246,151,552111.289,B,0
2247,111,552149.273,A,0
2248,211,552227.089,B,0
2249,211,552273.789,B,0
2250,211,552339.523,B,0
2251,211,552391.689,B,0
2252,211,552451.539,B,0
2253,211,552505.389,B,0
2254,211,552562.906,B,0
2255,211,552616.523,B,0
2256,211,552675.339,B,0
2257,140,552704.023,B,0
2258,140,552713.822,B,0
2259,211,552733.523,B,0
2260,211,552789.039,B,0
2261,140,552815.273,B,0
2262,211,552849.789,B,0
2263,211,552905.723,B,0
2264,211,552968.672,B,0
2265,211,553023.289,B,0
2266,111,553068.223,A,0
2267,211,553083.672,B,0
2268,211,553137.672,B,0
2269,211,553170.989,B,0
2270,147,553174.822,A,0
2271,207,553174.839,A,0
2272,211,553253.589,B,0
2273,211,553344.806,B,0
2274,211,553392.806,B,0
2275,211,553464.689,B,0
2276,211,553516.623,B,0
2277,211,553589.089,B,0
2278,211,553638.806,B,0
2279,1117,553677.623,A,0
2280,211,553709.023,B,0
2281,1118,553715.172,A,0
2282,118,553745.939,B,0
2283,152,553751.356,B,0
2284,211,553760.939,B,0
2285,159,553771.656,B,0
2286,159,553791.589,B,0
2287,152,553805.889,B,0
2288,211,553831.256,B,0
2289,211,553884.156,B,0
2290,211,553958.589,B,0
2291,211,554009.606,B,0
2292,211,554082.489,B,0
2293,211,554136.406,B,0
2294,211,554211.506,B,0
2295,211,554263.489,B,0
2296,211,554340.172,B,0
2297,211,554389.889,B,0
2298,207,554451.956,A,0
2299,103,554455.889,B,0
2300,211,554463.756,B,0
2301,211,554513.656,B,0
2302,207,554554.439,A,0
2303,103,554555.806,B,0
2304,1119,554581.289,A,0
2305,211,554588.089,B,0
2306,211,554637.539,B,0
2307,211,554710.672,B,0
2308,211,554760.973,B,0
2309,1120,554838.239,A,0
2310,111,554856.656,A,0
2311,111,554866.306,A,0
2312,111,554884.773,A,0
2313,111,554888.456,A,0
2314,111,554891.389,A,0
2315,111,554898.256,A,0
2316,111,554899.473,A,0
2317,111,554912.989,A,0
2318,111,554936.706,A,0
2319,111,554939.256,A,0
2320,111,554962.156,A,0
2321,111,554965.006,A,0
2322,111,554973.739,A,0
2323,111,554976.106,A,0
2324,111,554986.822,A,0
2325,111,554993.239,A,0
2326,111,555006.139,A,0
2327,111,555037.056,A,0
2328,111,555045.873,A,0
2329,111,556172.973,A,0
2330,1121,556184.239,A,0
2331,1122,556242.989,A,0
2332,111,556592.156,A,0
2333,111,556597.589,A,0
2334,152,556615.056,B,0
2335,159,556628.856,B,0
2336,123,556634.922,B,0
2337,129,556645.056,B,0
2338,111,556645.289,A,0
2339,111,556648.623,A,0
2340,129,556650.523,B,0
2341,129,556653.356,B,0
2342,111,556660.256,A,0
2343,111,556663.822,A,0
2344,207,557376.023,A,0
2345,147,557376.039,A,0
2346,155,557468.373,B,0
2347,157,557495.572,B,0
2348,210,557520.439,B,0
2349,210,557533.539,B,0
2350,210,557697.606,B,0
2351,210,557701.489,B,0
2352,210,557733.456,B,0
2353,210,557758.556,B,0
2354,210,557760.572,B,0
2355,210,557821.006,B,0
2356,210,557821.623,B,0
2357,210,557835.572,B,0
2358,210,557880.756,B,0
2359,111,558202.139,A,0
2360,210,558300.506,B,0
2361,210,558477.756,B,0
2362,210,558481.572,B,0
2363,210,558516.689,B,0
2364,210,558597.789,B,0
2365,210,558660.556,B,0
2366,210,558682.706,B,0
2367,210,558837.773,B,0
2368,210,558841.723,B,0
2369,210,558874.373,B,0
2370,210,558897.856,B,0
2371,210,558960.639,B,0
2372,210,558977.223,B,0
2373,210,559020.989,B,0
2374,210,559081.856,B,0
2375,210,559198.006,B,0
2376,210,559201.556,B,0
2377,210,559236.906,B,0
2378,111,559262.056,A,0
2379,210,559319.456,B,0
2380,210,559321.606,B,0
2381,111,559566.206,A,0
2382,111,559572.806,A,0
2383,210,560760.406,B,0
2384,111,561333.773,A,0
2385,111,562174.239,A,0
2386,111,563631.123,A,0
2387,111,563930.456,A,0
2388,129,564168.239,B,0
2389,123,564168.739,B,0
2390,159,564181.473,B,0
2391,152,564196.906,B,0
2392,140,564223.606,B,0
2393,140,564227.706,B,0
2394,156,564236.356,A,0
2395,140,564237.206,B,0
2396,156,564325.689,A,0
2397,140,564339.089,B,0
2398,140,564686.556,B,0
2399,140,565289.023,B,0
2400,140,565298.856,B,0
2401,140,565400.322,B,0
2402,111,567241.123,A,0
2403,156,568095.139,A,0
2404,156,568127.456,A,0
2405,127,568759.206,A,0
2406,207,568759.206,A,0
2407,207,568778.756,A,0
2408,127,568778.773,A,0
2409,111,569069.456,A,0
2410,111,570232.656,A,0
2411,111,572301.289,A,0
2412,118,572512.822,B,0
2413,118,572888.439,B,0
2414,111,573311.656,A,0
2415,111,575452.789,A,0
2416,111,576395.206,A,0
2417,111,578653.839,A,0
2418,111,579563.506,A,0
2419,111,581873.839,A,0
2420,111,582756.072,A,0
2421,111,585102.939,A,0
2422,111,585965.339,A,0
2423,111,588390.389,A,0
2424,111,589235.223,A,0
2425,149,590370.822,B,0
2426,118,590378.623,B,0
2427,128,590378.889,B,0
2428,204,590772.756,B,0
2429,204,590841.756,B,0
2430,156,590918.373,A,0
2431,156,591047.873,A,0
2432,111,591679.456,A,0
2433,204,592447.006,B,0
2434,111,592519.489,A,0
2435,204,592625.289,B,0
2436,150,592633.322,B,0
2437,134,592672.839,B,0
2438,134,592726.873,B,0
2439,134,592794.206,B,0
2440,134,592803.706,B,0
2441,134,592834.406,B,0
2442,134,592841.489,B,0
2443,156,592901.789,A,0
2444,1123,592924.172,A,0
2445,204,594200.373,B,0
2446,1124,594204.739,A,0
2447,132,594216.156,A,0
2448,132,594387.539,A,0
2449,204,594427.973,B,0
2450,1125,594604.723,A,0
2451,156,594610.473,A,0
2452,158,594787.239,A,0
2453,158,594822.889,A,0
2454,111,594981.739,A,0
2455,156,594985.389,A,0
2456,150,595021.389,B,0
2457,149,595094.072,B,0
2458,155,595157.006,B,0
2459,155,595203.339,B,0
2460,111,595810.539,A,0
2461,1126,596451.922,A,0
2462,1127,596594.623,A,0
2463,156,596611.172,A,0
2464,158,596667.373,A,0
2465,158,596830.039,A,0
2466,140,596868.623,B,0
2467,140,596905.439,B,0
2468,140,596912.873,B,0
2469,112,596976.689,B,0
2470,140,597015.139,B,0
2471,111,598289.139,A,0
2472,118,598658.739,B,0
2473,111,599110.056,A,0
2474,111,601596.706,A,0
2475,111,602411.589,A,0
2476,111,604940.023,A,0
2477,111,605750.939,A,0
2478,111,608324.456,A,0
2479,111,609132.489,A,0
2480,111,611736.239,A,0
2481,111,612528.989,A,0
